Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/05/1947;138,1009;138,1009;146,0733;156,8608;156,8608;154,1474;148,7535;151,4449;159,5852;165,0661;173,3666;173,3666;162,3203;151,4449;138,1009;132,844;127,6347;122,474;122,474;127,6347;135,4666;151,4449;178,9519;222,0899;236,9317;230,9684;222,0899;213,2925;201,692;184,5778;167,8225
01/04/1947;195,9485;190,2435;184,5778;178,9519;176,1541;181,7598;216,2158;230,9684;230,9684;228;228;245,9419;261,1288;267,2618;258,0746;233,9457;213,2925;193,0911;181,7598;173,3666;165,0661;156,8608;156,8608;156,8608;156,8608;154,1474;148,7535;146,0733;140,7468;140,7468;
01/03/1947;1206,6603;1191,6833;1172,1528;1141,0769;1088,2908;1031,815;950,6407;858,76;781,7006;723,141;688,5183;658,0756;624,2126;587,0787;557,7555;525,1877;493,0796;464,9377;426,8786;386,2367;343,2982;311,0854;285,8551;267,2618;255,0288;236,9317;230,9684;225,0405;219,1483;213,2925;204,578
01/02/1947;282,7362;276,5223;276,5223;282,7362;288,9818;298,4087;292,1163;285,8551;276,5223;270,3405;320,6721;482,4817;605,5799;758,1507;809,6377;825,9319;830,0181;933,7638;988,8859;1049,1124;1083,92;1097,0453;1097,0453;1088,2908;1101,4291;1176,6091;1206,6603;1206,6603;;;
01/01/1947;489,541;454,4838;409,8306;382,8926;359,6745;330,3254;317,4691;295,2586;288,9818;276,5223;273,4274;279,6253;292,1163;317,4691;349,8276;409,8306;423,4562;444,0852;478,9609;500,1742;489,541;471,9373;457,9624;437,1837;420,0402;399,6794;369,5841;340,0442;317,4691;301,5665;288,9818
01/12/1946;255,0288;233,9457;219,1483;198,8154;181,7598;173,3666;162,3203;151,4449;148,7535;154,1474;340,0442;627,9547;627,9547;616,7439;620,4756;579,7154;525,1877;461,447;416,6305;382,8926;382,8926;430,3073;518,0123;609,296;661,8635;700,0156;700,0156;669,4544;620,4756;572,3737;528,7839
01/11/1946;942,1929;916,9621;867,0164;817,7748;754,242;669,4544;605,5799;535,9933;496,6239;454,4838;416,6305;382,8926;359,6745;336,7974;314,2735;288,9818;288,9818;307,9049;276,5223;264,1912;295,2586;336,7974;320,6721;320,6721;320,6721;314,2735;304,7319;295,2586;285,8551;273,4274;
01/10/1946;233,9457;222,0899;219,1483;219,1483;213,2925;207,4735;210,3784;279,6253;323,8825;295,2586;273,4274;251,9914;245,9419;233,9457;225,0405;230,9684;382,8926;572,3737;765,9822;1079,5538;1167,7007;1172,1528;1163,2528;1145,5035;1123,4127;1105,8173;1083,92;1079,5538;1088,2908;1053,448;997,4354
01/09/1946;797,4923;801,5209;781,7006;750,3379;727,0121;703,8577;669,4544;620,4756;565,0537;507,2921;447,5452;396,3088;362,9708;333,5578;311,0854;295,2586;276,5223;258,0746;242,9299;236,9317;230,9684;222,0899;228;258,0746;276,5223;282,7362;282,7362;273,4274;261,1288;245,9419;
01/08/1946;734,7684;673,2572;613,0173;568,711;525,1877;482,4817;440,6313;399,6794;362,9708;340,0442;323,8825;307,9049;298,4087;292,1163;285,8551;273,4274;261,1288;248,9624;236,9317;228;219,1483;213,2925;225,0405;248,9624;264,1912;267,2618;298,4087;369,5841;579,7154;696,1782;750,3379
01/07/1946;543,2251;507,2921;482,4817;475,4461;475,4461;461,447;486,0084;532,3858;554,1146;554,1146;576,0419;609,296;680,8779;805,5768;838,2052;988,8859;1053,448;1062,1323;1062,1323;1062,1323;1049,1124;1027,5017;1006,0032;988,8859;971,8418;946,4144;925,3535;904,4108;879,4376;842,3063;793,5376
01/06/1946;282,7362;399,6794;451,0114;451,0114;478,9609;496,6239;471,9373;433,7424;392,9448;359,6745;333,5578;314,2735;292,1163;276,5223;270,3405;261,1288;248,9624;233,9457;225,0405;219,1483;230,9684;270,3405;521,5971;746,4384;793,5376;750,3379;673,2572;601,8691;576,0419;598,1635;
01/05/1946;201,692;195,9485;195,9485;198,8154;216,2158;242,9299;248,9624;242,9299;228;216,2158;201,692;198,8154;219,1483;242,9299;251,9914;255,0288;264,1912;276,5223;359,6745;535,9933;543,2251;539,6064;535,9933;518,0123;468,4345;406,4404;362,9708;323,8825;292,1163;267,2618;255,0288
01/04/1946;738,6537;809,6377;842,3063;854,6392;867,0164;858,76;842,3063;805,5768;758,1507;700,0156;642,9744;579,7154;535,9933;493,0796;461,447;433,7424;409,8306;389,5874;366,274;346,5594;327,1003;311,0854;288,9818;267,2618;255,0288;239,9265;230,9684;225,0405;216,2158;207,4735;
01/03/1946;2306,053;2368,037;2411,742;2430,552;2424,2766;2399,2285;2355,5977;2281,409;2214,0828;2123,3352;2051,63;1974,8563;1847,1168;1710,9644;1572,7849;1427,8575;1302,909;1201,6613;1119,0074;1049,1124;993,1584;925,3535;854,6392;793,5376;746,4384;688,5183;620,4756;565,0537;525,1877;486,0084;518,0123
01/02/1946;1231,7562;1513,1926;1739,0499;1761,6249;1677,458;1583,6998;1486,353;1417,304;1391,0319;1401,5215;1443,7352;1497,0701;1523,9719;1507,8123;1486,353;1497,0701;1513,1926;1518,5791;1572,7849;1627,6034;1683,0275;1733,4209;1761,6249;1801,3575;1875,9047;1968,9901;2075,4429;2201,912;;;
01/01/1946;132,844;132,844;130,2333;122,474;117,3631;146,0733;201,692;236,9317;228;216,2158;219,1483;248,9624;356,3852;568,711;598,1635;576,0419;576,0419;576,0419;576,0419;583,3944;546,8494;496,6239;454,4838;430,3073;451,0114;528,7839;605,5799;616,7439;620,4756;654,2928;867,0164
01/12/1945;156,8608;146,0733;132,844;127,6347;143,4043;190,2435;228;251,9914;255,0288;242,9299;219,1483;193,0911;170,5893;156,8608;193,0911;251,9914;261,1288;248,9624;230,9684;210,3784;193,0911;181,7598;176,1541;167,8225;162,3203;159,5852;154,1474;146,0733;138,1009;135,4666;132,844
01/11/1945;207,4735;233,9457;230,9684;216,2158;201,692;190,2435;173,3666;167,8225;178,9519;184,5778;178,9519;178,9519;193,0911;207,4735;216,2158;213,2925;193,0911;173,3666;162,3203;146,0733;135,4666;146,0733;154,1474;146,0733;143,4043;151,4449;159,5852;165,0661;170,5893;170,5893;
01/10/1945;181,7598;181,7598;178,9519;181,7598;210,3784;292,1163;386,2367;451,0114;493,0796;507,2921;496,6239;471,9373;437,1837;399,6794;359,6745;320,6721;295,2586;279,6253;267,2618;258,0746;239,9265;222,0899;204,578;187,4057;173,3666;159,5852;151,4449;146,0733;143,4043;146,0733;159,5852
01/09/1945;143,4043;167,8225;156,8608;148,7535;143,4043;140,7468;138,1009;132,844;127,6347;125,0482;125,0482;125,0482;125,0482;125,0482;127,6347;146,0733;165,0661;176,1541;178,9519;181,7598;190,2435;187,4057;187,4057;195,9485;195,9485;184,5778;176,1541;170,5893;176,1541;181,7598;
01/08/1945;292,1163;258,0746;236,9317;228;219,1483;207,4735;198,8154;190,2435;181,7598;173,3666;167,8225;162,3203;156,8608;154,1474;151,4449;148,7535;143,4043;140,7468;140,7468;143,4043;167,8225;193,0911;201,692;195,9485;190,2435;187,4057;181,7598;167,8225;154,1474;146,0733;140,7468
01/07/1945;366,274;333,5578;311,0854;288,9818;273,4274;258,0746;242,9299;242,9299;451,0114;821,8508;967,5924;1027,5017;1049,1124;1062,1323;1079,5538;1114,6063;1154,3698;1196,669;1226,7236;1231,7562;1211,6661;1154,3698;1075,1918;933,7638;838,2052;730,8879;661,8635;594,4633;521,5971;437,1837;353,1029
01/06/1945;85,4402;85,4402;83,0845;80,7442;90,1965;112,303;132,844;143,4043;140,7468;138,1009;127,6347;119,9123;112,303;107,295;102,3403;97,4404;95,0115;90,1965;92,5968;97,4404;107,295;127,6347;162,3203;255,0288;359,6745;423,4562;454,4838;457,9624;433,7424;406,4404;
01/05/1945;107,295;112,303;112,303;112,303;107,295;99,8834;95,0115;90,1965;87,8109;85,4402;85,4402;85,4402;85,4402;85,4402;83,0845;85,4402;87,8109;95,0115;107,295;119,9123;130,2333;132,844;130,2333;119,9123;112,303;107,295;102,3403;97,4404;95,0115;90,1965;85,4402
01/04/1945;233,9457;213,2925;195,9485;181,7598;170,5893;162,3203;151,4449;143,4043;138,1009;135,4666;132,844;138,1009;151,4449;178,9519;190,2435;187,4057;176,1541;154,1474;140,7468;127,6347;117,3631;112,303;109,7924;104,8109;104,8109;104,8109;99,8834;97,4404;99,8834;102,3403;
01/03/1945;543,2251;554,1146;554,1146;550,4792;539,6064;514,4331;486,0084;454,4838;444,0852;444,0852;440,6313;433,7424;420,0402;406,4404;382,8926;353,1029;311,0854;261,1288;225,0405;201,692;178,9519;167,8225;162,3203;173,3666;190,2435;239,9265;295,2586;327,1003;314,2735;288,9818;258,0746
01/02/1945;130,2333;156,8608;162,3203;156,8608;156,8608;148,7535;138,1009;132,844;130,2333;148,7535;159,5852;162,3203;159,5852;143,4043;127,6347;119,9123;125,0482;154,1474;187,4057;201,692;239,9265;273,4274;298,4087;307,9049;295,2586;317,4691;416,6305;518,0123;;;
01/01/1945;114,8266;112,303;109,7924;107,295;102,3403;97,4404;95,0115;99,8834;102,3403;102,3403;102,3403;99,8834;92,5968;87,8109;83,0845;83,0845;78,4194;76,1104;73,8174;76,1104;78,4194;78,4194;83,0845;87,8109;95,0115;95,0115;92,5968;92,5968;102,3403;102,3403;109,7924
01/12/1944;715,4133;711,5566;715,4133;730,8879;734,7684;707,7048;650,5149;583,3944;510,8597;457,9624;416,6305;372,901;336,7974;307,9049;288,9818;261,1288;230,9684;207,4735;193,0911;176,1541;162,3203;151,4449;143,4043;135,4666;138,1009;140,7468;140,7468;135,4666;132,844;125,0482;119,9123
01/11/1944;112,303;104,8109;114,8266;130,2333;138,1009;138,1009;140,7468;193,0911;349,8276;478,9609;550,4792;583,3944;598,1635;587,0787;561,4019;510,8597;454,4838;409,8306;366,274;333,5578;311,0854;282,7362;251,9914;242,9299;273,4274;320,6721;426,8786;539,6064;642,9744;703,8577;
01/10/1944;87,8109;87,8109;85,4402;83,0845;83,0845;90,1965;97,4404;107,295;109,7924;104,8109;102,3403;102,3403;99,8834;102,3403;104,8109;109,7924;119,9123;130,2333;146,0733;154,1474;156,8608;156,8608;146,0733;140,7468;135,4666;135,4666;135,4666;138,1009;130,2333;122,474;114,8266
01/09/1944;346,5594;399,6794;409,8306;389,5874;356,3852;301,5665;264,1912;239,9265;216,2158;198,8154;187,4057;167,8225;154,1474;143,4043;132,844;127,6347;122,474;112,303;107,295;102,3403;102,3403;97,4404;95,0115;92,5968;92,5968;90,1965;90,1965;90,1965;92,5968;92,5968;
01/08/1944;60,4127;60,4127;60,4127;60,4127;60,4127;60,4127;62,6033;62,6033;62,6033;62,6033;64,8117;67,0377;69,2808;69,2808;69,2808;64,8117;64,8117;60,4127;60,4127;56,0864;56,0864;56,0864;53,9514;53,9514;53,9514;53,9514;53,9514;53,9514;67,0377;117,3631;225,0405
01/07/1944;78,4194;78,4194;76,1104;76,1104;76,1104;78,4194;80,7442;83,0845;83,0845;80,7442;80,7442;78,4194;80,7442;80,7442;80,7442;78,4194;78,4194;76,1104;73,8174;73,8174;73,8174;71,5408;69,2808;69,2808;67,0377;64,8117;64,8117;62,6033;62,6033;62,6033;60,4127
01/06/1944;85,4402;83,0845;83,0845;87,8109;87,8109;92,5968;95,0115;95,0115;95,0115;92,5968;87,8109;85,4402;83,0845;80,7442;78,4194;76,1104;73,8174;76,1104;76,1104;78,4194;78,4194;83,0845;87,8109;92,5968;95,0115;95,0115;92,5968;92,5968;87,8109;83,0845;
01/05/1944;143,4043;132,844;127,6347;122,474;117,3631;114,8266;112,303;112,303;109,7924;109,7924;109,7924;107,295;107,295;104,8109;102,3403;102,3403;104,8109;107,295;107,295;104,8109;102,3403;99,8834;99,8834;97,4404;97,4404;95,0115;92,5968;92,5968;90,1965;87,8109;85,4402
01/04/1944;550,4792;461,447;392,9448;330,3254;270,3405;230,9684;210,3784;193,0911;181,7598;181,7598;176,1541;165,0661;159,5852;154,1474;148,7535;146,0733;146,0733;146,0733;154,1474;204,578;242,9299;233,9457;222,0899;216,2158;204,578;193,0911;173,3666;162,3203;154,1474;148,7535;
01/03/1944;359,6745;362,9708;366,274;376,2248;416,6305;482,4817;521,5971;539,6064;546,8494;539,6064;521,5971;518,0123;557,7555;646,7422;703,8577;742,5437;809,6377;963,3475;963,3475;937,976;937,976;946,4144;946,4144;929,5563;904,4108;862,8858;821,8508;781,7006;738,6537;696,1782;631,7019
01/02/1944;270,3405;270,3405;285,8551;285,8551;285,8551;282,7362;270,3405;255,0288;233,9457;216,2158;201,692;187,4057;173,3666;165,0661;154,1474;148,7535;146,0733;143,4043;148,7535;154,1474;178,9519;207,4735;213,2925;210,3784;207,4735;213,2925;255,0288;314,2735;346,5594;;
01/01/1944;140,7468;154,1474;176,1541;198,8154;204,578;216,2158;236,9317;273,4274;366,274;503,7302;590,7683;627,9547;658,0756;677,0651;627,9547;590,7683;576,0419;565,0537;546,8494;510,8597;482,4817;454,4838;430,3073;406,4404;379,5553;356,3852;327,1003;307,9049;301,5665;301,5665;285,8551
01/12/1943;170,5893;165,0661;159,5852;159,5852;165,0661;165,0661;165,0661;159,5852;162,3203;198,8154;210,3784;239,9265;273,4274;282,7362;270,3405;258,0746;258,0746;242,9299;228;204,578;181,7598;159,5852;146,0733;140,7468;143,4043;170,5893;154,1474;138,1009;138,1009;132,844;132,844
01/11/1943;386,2367;369,5841;396,3088;464,9377;482,4817;486,0084;482,4817;468,4345;440,6313;444,0852;454,4838;403,0566;366,274;346,5594;295,2586;264,1912;251,9914;270,3405;282,7362;276,5223;267,2618;261,1288;251,9914;239,9265;233,9457;216,2158;201,692;193,0911;181,7598;176,1541;
01/10/1943;639,2118;576,0419;503,7302;444,0852;409,8306;392,9448;396,3088;396,3088;413,2274;468,4345;500,1742;503,7302;514,4331;665,6565;805,5768;842,3063;781,7006;746,4384;730,8879;707,7048;680,8779;627,9547;579,7154;546,8494;514,4331;475,4461;451,0114;447,5452;454,4838;451,0114;406,4404
01/09/1943;510,8597;464,9377;464,9377;461,447;433,7424;413,2274;392,9448;369,5841;340,0442;314,2735;295,2586;282,7362;288,9818;330,3254;356,3852;386,2367;413,2274;440,6313;447,5452;444,0852;440,6313;613,0173;727,0121;746,4384;769,9049;773,8322;762,0641;746,4384;711,5566;688,5183;
01/08/1943;379,5553;503,7302;758,1507;891,9025;908,5898;904,4108;883,5878;834,1092;797,4923;754,242;703,8577;673,2572;598,1635;518,0123;461,447;426,8786;392,9448;346,5594;307,9049;276,5223;258,0746;340,0442;478,9609;539,6064;620,4756;680,8779;707,7048;700,0156;673,2572;624,2126;568,711
01/07/1943;228;285,8551;369,5841;379,5553;420,0402;426,8786;413,2274;399,6794;406,4404;386,2367;372,901;392,9448;382,8926;369,5841;359,6745;353,1029;333,5578;311,0854;292,1163;270,3405;251,9914;233,9457;222,0899;210,3784;204,578;193,0911;187,4057;176,1541;173,3666;176,1541;261,1288
01/06/1943;532,3858;507,2921;500,1742;518,0123;525,1877;521,5971;500,1742;461,447;447,5452;447,5452;440,6313;478,9609;514,4331;496,6239;475,4461;464,9377;468,4345;457,9624;440,6313;426,8786;413,2274;406,4404;386,2367;379,5553;340,0442;307,9049;279,6253;264,1912;248,9624;236,9317;
01/05/1943;87,8109;85,4402;85,4402;85,4402;85,4402;83,0845;83,0845;83,0845;78,4194;78,4194;78,4194;76,1104;76,1104;76,1104;73,8174;71,5408;71,5408;71,5408;71,5408;71,5408;73,8174;78,4194;107,295;193,0911;195,9485;210,3784;251,9914;282,7362;270,3405;255,0288;426,8786
01/04/1943;187,4057;187,4057;178,9519;165,0661;154,1474;140,7468;132,844;125,0482;117,3631;112,303;112,303;109,7924;107,295;104,8109;107,295;117,3631;117,3631;119,9123;119,9123;119,9123;119,9123;119,9123;117,3631;112,303;102,3403;99,8834;97,4404;95,0115;92,5968;87,8109;
01/03/1943;301,5665;304,7319;307,9049;327,1003;301,5665;270,3405;251,9914;245,9419;228;210,3784;201,692;210,3784;248,9624;267,2618;267,2618;251,9914;245,9419;245,9419;239,9265;222,0899;198,8154;181,7598;176,1541;162,3203;154,1474;148,7535;148,7535;146,0733;146,0733;154,1474;173,3666
01/02/1943;461,447;454,4838;444,0852;423,4562;399,6794;359,6745;307,9049;270,3405;245,9419;228;233,9457;239,9265;267,2618;301,5665;340,0442;379,5553;379,5553;359,6745;330,3254;307,9049;295,2586;301,5665;314,2735;314,2735;307,9049;295,2586;288,9818;288,9818;;;
01/01/1943;132,844;127,6347;122,474;119,9123;117,3631;117,3631;114,8266;119,9123;117,3631;117,3631;112,303;107,295;107,295;117,3631;117,3631;117,3631;112,303;112,303;117,3631;132,844;154,1474;184,5778;187,4057;187,4057;210,3784;288,9818;399,6794;478,9609;489,541;475,4461;461,447
01/12/1942;154,1474;159,5852;170,5893;170,5893;159,5852;148,7535;143,4043;140,7468;140,7468;143,4043;165,0661;184,5778;176,1541;170,5893;181,7598;187,4057;178,9519;165,0661;156,8608;146,0733;138,1009;132,844;130,2333;127,6347;125,0482;122,474;119,9123;135,4666;132,844;127,6347;125,0482
01/11/1942;187,4057;181,7598;170,5893;165,0661;159,5852;154,1474;148,7535;143,4043;143,4043;140,7468;138,1009;132,844;127,6347;130,2333;132,844;135,4666;138,1009;148,7535;165,0661;162,3203;162,3203;165,0661;170,5893;165,0661;154,1474;151,4449;154,1474;159,5852;154,1474;151,4449;
01/10/1942;503,7302;482,4817;461,447;454,4838;440,6313;420,0402;433,7424;528,7839;496,6239;447,5452;406,4404;376,2248;356,3852;340,0442;327,1003;298,4087;276,5223;258,0746;242,9299;228;222,0899;222,0899;228;245,9419;264,1912;270,3405;264,1912;245,9419;228;210,3784;198,8154
01/09/1942;343,2982;314,2735;295,2586;276,5223;273,4274;273,4274;270,3405;258,0746;251,9914;239,9265;233,9457;222,0899;210,3784;198,8154;198,8154;210,3784;219,1483;248,9624;323,8825;366,274;359,6745;359,6745;372,901;366,274;389,5874;413,2274;433,7424;457,9624;475,4461;486,0084;
01/08/1942;444,0852;489,541;503,7302;510,8597;510,8597;496,6239;471,9373;440,6313;406,4404;379,5553;359,6745;340,0442;320,6721;304,7319;292,1163;279,6253;267,2618;258,0746;251,9914;248,9624;248,9624;239,9265;264,1912;409,8306;510,8597;528,7839;518,0123;496,6239;461,447;423,4562;379,5553
01/07/1942;887,7427;785,6417;684,6956;631,7019;680,8779;677,0651;677,0651;703,8577;746,4384;742,5437;727,0121;711,5566;688,5183;661,8635;631,7019;594,4633;565,0537;539,6064;572,3737;576,0419;535,9933;496,6239;461,447;420,0402;389,5874;366,274;346,5594;330,3254;327,1003;346,5594;386,2367
01/06/1942;239,9265;233,9457;228;222,0899;222,0899;216,2158;204,578;228;279,6253;327,1003;359,6745;366,274;362,9708;413,2274;482,4817;471,9373;461,447;576,0419;781,7006;900,2366;963,3475;997,4354;1014,589;1031,815;1040,4548;1044,7814;1040,4548;1031,815;1006,0032;963,3475;
01/05/1942;468,4345;503,7302;486,0084;486,0084;503,7302;482,4817;461,447;433,7424;406,4404;369,5841;340,0442;327,1003;333,5578;314,2735;366,274;572,3737;594,4633;601,8691;598,1635;561,4019;518,0123;471,9373;426,8786;386,2367;349,8276;323,8825;301,5665;282,7362;267,2618;258,0746;251,9914
01/04/1942;887,7427;896,0671;875,2924;838,2052;773,8322;703,8577;650,5149;665,6565;613,0173;557,7555;507,2921;478,9609;468,4345;565,0537;583,3944;579,7154;561,4019;535,9933;496,6239;447,5452;413,2274;386,2367;356,3852;336,7974;320,6721;307,9049;340,0442;359,6745;359,6745;406,4404;
01/03/1942;613,0173;535,9933;461,447;420,0402;406,4404;396,3088;406,4404;406,4404;403,0566;396,3088;376,2248;346,5594;327,1003;307,9049;298,4087;333,5578;554,1146;598,1635;561,4019;598,1635;635,4543;616,7439;605,5799;598,1635;590,7683;576,0419;561,4019;609,296;692,3458;734,7684;830,0181
01/02/1942;317,4691;346,5594;382,8926;430,3073;482,4817;528,7839;605,5799;781,7006;921,1554;980,3547;1014,589;1023,193;1023,193;1006,0032;1018,8888;1049,1124;1083,92;1132,2362;1191,6833;1211,6661;1167,7007;1127,8223;1057,7878;963,3475;871,1519;789,5874;719,2748;673,2572;;;
01/01/1942;327,1003;314,2735;295,2586;279,6253;264,1912;258,0746;245,9419;239,9265;233,9457;225,0405;210,3784;198,8154;187,4057;181,7598;181,7598;201,692;233,9457;264,1912;276,5223;273,4274;264,1912;245,9419;233,9457;228;222,0899;210,3784;201,692;222,0899;225,0405;239,9265;282,7362
01/12/1941;696,1782;684,6956;673,2572;665,6565;642,9744;620,4756;565,0537;489,541;447,5452;413,2274;379,5553;366,274;399,6794;482,4817;482,4817;503,7302;532,3858;572,3737;587,0787;624,2126;711,5566;696,1782;661,8635;627,9547;590,7683;539,6064;478,9609;433,7424;399,6794;369,5841;346,5594
01/11/1941;219,1483;213,2925;204,578;216,2158;242,9299;251,9914;264,1912;261,1288;301,5665;304,7319;295,2586;307,9049;416,6305;426,8786;386,2367;359,6745;409,8306;518,0123;532,3858;539,6064;546,8494;613,0173;742,5437;762,0641;765,9822;765,9822;758,1507;742,5437;715,4133;703,8577;
01/10/1941;420,0402;396,3088;379,5553;386,2367;426,8786;420,0402;420,0402;521,5971;627,9547;661,8635;650,5149;642,9744;631,7019;605,5799;572,3737;532,3858;535,9933;482,4817;440,6313;420,0402;392,9448;379,5553;366,274;333,5578;317,4691;301,5665;276,5223;248,9624;228;216,2158;210,3784
01/09/1941;307,9049;288,9818;307,9049;396,3088;403,0566;399,6794;399,6794;409,8306;376,2248;346,5594;323,8825;307,9049;288,9818;285,8551;282,7362;276,5223;270,3405;264,1912;270,3405;270,3405;386,2367;437,1837;399,6794;426,8786;454,4838;461,447;454,4838;454,4838;447,5452;437,1837;
01/08/1941;198,8154;210,3784;440,6313;468,4345;696,1782;875,2924;921,1554;912,7736;891,9025;854,6392;797,4923;719,2748;642,9744;590,7683;583,3944;598,1635;650,5149;688,5183;703,8577;711,5566;715,4133;711,5566;696,1782;650,5149;609,296;568,711;503,7302;461,447;416,6305;372,901;340,0442
01/07/1941;372,901;353,1029;314,2735;295,2586;276,5223;264,1912;248,9624;236,9317;228;222,0899;210,3784;204,578;198,8154;193,0911;187,4057;181,7598;190,2435;198,8154;204,578;216,2158;216,2158;222,0899;222,0899;210,3784;204,578;193,0911;193,0911;233,9457;239,9265;222,0899;204,578
01/06/1941;366,274;349,8276;314,2735;282,7362;261,1288;245,9419;233,9457;210,3784;198,8154;193,0911;190,2435;295,2586;392,9448;379,5553;396,3088;406,4404;399,6794;403,0566;426,8786;430,3073;433,7424;468,4345;510,8597;503,7302;496,6239;493,0796;468,4345;444,0852;426,8786;406,4404;
01/05/1941;154,1474;181,7598;181,7598;176,1541;178,9519;228;276,5223;314,2735;340,0442;353,1029;353,1029;330,3254;301,5665;276,5223;251,9914;239,9265;295,2586;258,0746;239,9265;233,9457;228;222,0899;222,0899;219,1483;210,3784;198,8154;195,9485;270,3405;366,274;372,901;366,274
01/04/1941;288,9818;261,1288;242,9299;228;213,2925;201,692;190,2435;178,9519;170,5893;162,3203;162,3203;156,8608;154,1474;151,4449;156,8608;159,5852;176,1541;230,9684;248,9624;248,9624;239,9265;230,9684;219,1483;201,692;190,2435;173,3666;159,5852;146,0733;140,7468;138,1009;
01/03/1941;403,0566;372,901;356,3852;343,2982;336,7974;333,5578;317,4691;301,5665;279,6253;261,1288;245,9419;230,9684;222,0899;222,0899;333,5578;376,2248;376,2248;372,901;359,6745;356,3852;386,2367;353,1029;323,8825;327,1003;376,2248;409,8306;379,5553;356,3852;340,0442;330,3254;317,4691
01/02/1941;282,7362;333,5578;353,1029;379,5553;507,2921;521,5971;500,1742;539,6064;954,8716;1292,665;1267,1707;1206,6603;1136,6544;1101,4291;1062,1323;1001,717;959,1072;946,4144;921,1554;887,7427;850,5233;809,6377;746,4384;661,8635;583,3944;518,0123;478,9609;437,1837;;;
01/01/1941;403,0566;403,0566;379,5553;349,8276;314,2735;298,4087;320,6721;426,8786;572,3737;680,8779;773,8322;825,9319;854,6392;838,2052;793,5376;746,4384;700,0156;654,2928;605,5799;543,2251;475,4461;399,6794;346,5594;320,6721;307,9049;295,2586;288,9818;279,6253;258,0746;233,9457;233,9457
01/12/1940;170,5893;165,0661;167,8225;204,578;255,0288;261,1288;258,0746;242,9299;204,578;184,5778;173,3666;173,3666;176,1541;198,8154;261,1288;251,9914;230,9684;233,9457;255,0288;270,3405;304,7319;292,1163;285,8551;285,8551;273,4274;261,1288;279,6253;251,9914;276,5223;336,7974;389,5874
01/11/1940;213,2925;198,8154;184,5778;173,3666;165,0661;159,5852;151,4449;140,7468;135,4666;130,2333;130,2333;143,4043;159,5852;165,0661;173,3666;213,2925;219,1483;213,2925;204,578;195,9485;178,9519;167,8225;148,7535;138,1009;132,844;127,6347;130,2333;151,4449;178,9519;178,9519;
01/10/1940;119,9123;122,474;127,6347;140,7468;148,7535;148,7535;143,4043;143,4043;165,0661;222,0899;255,0288;242,9299;236,9317;236,9317;216,2158;190,2435;167,8225;151,4449;143,4043;135,4666;132,844;210,3784;292,1163;307,9049;333,5578;346,5594;330,3254;295,2586;273,4274;258,0746;236,9317
01/09/1940;437,1837;382,8926;333,5578;295,2586;267,2618;242,9299;216,2158;198,8154;184,5778;173,3666;165,0661;156,8608;154,1474;148,7535;148,7535;156,8608;156,8608;151,4449;148,7535;143,4043;146,0733;154,1474;154,1474;148,7535;140,7468;135,4666;130,2333;127,6347;122,474;117,3631;
01/08/1940;130,2333;130,2333;130,2333;127,6347;127,6347;125,0482;122,474;119,9123;127,6347;127,6347;125,0482;122,474;119,9123;117,3631;114,8266;114,8266;130,2333;201,692;261,1288;292,1163;314,2735;311,0854;282,7362;258,0746;279,6253;366,274;406,4404;433,7424;489,541;507,2921;489,541
01/07/1940;148,7535;140,7468;132,844;127,6347;122,474;122,474;117,3631;112,303;107,295;107,295;104,8109;104,8109;107,295;122,474;132,844;132,844;132,844;127,6347;130,2333;127,6347;125,0482;130,2333;143,4043;165,0661;154,1474;148,7535;143,4043;135,4666;130,2333;127,6347;130,2333
01/06/1940;195,9485;184,5778;176,1541;167,8225;159,5852;151,4449;143,4043;143,4043;140,7468;138,1009;132,844;130,2333;130,2333;127,6347;132,844;148,7535;148,7535;146,0733;138,1009;132,844;130,2333;125,0482;132,844;165,0661;178,9519;176,1541;176,1541;178,9519;173,3666;162,3203;
01/05/1940;264,1912;317,4691;386,2367;507,2921;561,4019;568,711;557,7555;543,2251;521,5971;489,541;475,4461;454,4838;420,0402;386,2367;346,5594;317,4691;298,4087;282,7362;273,4274;261,1288;248,9624;233,9457;222,0899;213,2925;193,0911;184,5778;176,1541;170,5893;173,3666;173,3666;190,2435
01/04/1940;187,4057;201,692;207,4735;233,9457;233,9457;225,0405;216,2158;213,2925;236,9317;222,0899;201,692;190,2435;187,4057;181,7598;178,9519;207,4735;239,9265;276,5223;320,6721;320,6721;288,9818;255,0288;248,9624;245,9419;228;267,2618;359,6745;346,5594;311,0854;279,6253;
01/03/1940;233,9457;207,4735;193,0911;178,9519;170,5893;165,0661;165,0661;162,3203;187,4057;251,9914;251,9914;236,9317;225,0405;230,9684;228;213,2925;201,692;178,9519;162,3203;151,4449;143,4043;135,4666;127,6347;125,0482;122,474;117,3631;119,9123;125,0482;130,2333;151,4449;170,5893
